,age,policy_number,policy_csl,insured_zip,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,auto_year,fraud_reported,policy_bind_year,policy_bind_month,policy_bind_day,policy_bind_dow,incident_year,incident_month,incident_day,incident_dow,policy_state_IN,policy_state_OH,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,property_damage_YES,police_report_available_YES,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen,auto_model_92x,auto_model_93,auto_model_95,auto_model_A3,auto_model_A5,auto_model_Accord,auto_model_C300,auto_model_CRV,auto_model_Camry,auto_model_Civic,auto_model_Corolla,auto_model_E400,auto_model_Escape,auto_model_F150,auto_model_Forrestor,auto_model_Fusion,auto_model_Grand Cherokee,auto_model_Highlander,auto_model_Impreza,auto_model_Jetta,auto_model_Legacy,auto_model_M5,auto_model_MDX,auto_model_ML350,auto_model_Malibu,auto_model_Maxima,auto_model_Neon,auto_model_Passat,auto_model_Pathfinder,auto_model_RAM,auto_model_RSX,auto_model_Silverado,auto_model_TL,auto_model_Tahoe,auto_model_Ultima,auto_model_Wrangler,auto_model_X5,auto_model_X6,premium_per_vehicle,total_claim_amount_per_vehicle,age_group_19-25,age_group_26-35,age_group_36-45,age_group_46-55,age_group_56-65,age_group_65+,months_as_customer^2,months_as_customer policy_deductable,months_as_customer policy_annual_premium,months_as_customer umbrella_limit,months_as_customer capital-gains,months_as_customer capital-loss,months_as_customer total_claim_amount,months_as_customer injury_claim,months_as_customer property_claim,months_as_customer vehicle_claim,months_as_customer days_between_policy_and_incident,policy_deductable^2,policy_deductable policy_annual_premium,policy_deductable umbrella_limit,policy_deductable capital-gains,policy_deductable capital-loss,policy_deductable total_claim_amount,policy_deductable injury_claim,policy_deductable property_claim,policy_deductable vehicle_claim,policy_deductable days_between_policy_and_incident,policy_annual_premium^2,policy_annual_premium umbrella_limit,policy_annual_premium capital-gains,policy_annual_premium capital-loss,policy_annual_premium total_claim_amount,policy_annual_premium injury_claim,policy_annual_premium property_claim,policy_annual_premium vehicle_claim,policy_annual_premium days_between_policy_and_incident,umbrella_limit^2,umbrella_limit capital-gains,umbrella_limit capital-loss,umbrella_limit total_claim_amount,umbrella_limit injury_claim,umbrella_limit property_claim,umbrella_limit vehicle_claim,umbrella_limit days_between_policy_and_incident,capital-gains^2,capital-gains capital-loss,capital-gains total_claim_amount,capital-gains injury_claim,capital-gains property_claim,capital-gains vehicle_claim,capital-gains days_between_policy_and_incident,capital-loss^2,capital-loss total_claim_amount,capital-loss injury_claim,capital-loss property_claim,capital-loss vehicle_claim,capital-loss days_between_policy_and_incident,total_claim_amount^2,total_claim_amount injury_claim,total_claim_amount property_claim,total_claim_amount vehicle_claim,total_claim_amount days_between_policy_and_incident,injury_claim^2,injury_claim property_claim,injury_claim vehicle_claim,injury_claim days_between_policy_and_incident,property_claim^2,property_claim vehicle_claim,property_claim days_between_policy_and_incident,vehicle_claim^2,vehicle_claim days_between_policy_and_incident,days_between_policy_and_incident^2
401,46.0,348814,1500,478703,5168 5th Ave,11,1,1,0,2008,N,1992,9,24,3,2015,2,12,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.128183146161924,10.996601419215988,0,0,0,1,0,0,68121.0,261000.0,1860.4558011482623,0.0,0.0,0.0,2870.1129704153727,2381.5966580475056,2381.5966580475056,2774.13874678832,2133936.0,1000000.0,7128.183146161924,0.0,0.0,0.0,10996.601419215987,9124.8914101437,9124.8914101437,10628.884087311571,8176000.0,50.81099496522691,0.0,0.0,0.0,78.38578890151571,65.04389716034405,65.04389716034405,75.764632413683,58280.02540301989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.92524277310308,100.342793830978,100.342793830978,116.88160183921265,89908.21320350992,83.26364324691428,83.26364324691428,96.98741310772242,74605.1121693349,83.26364324691428,96.98741310772242,74605.1121693349,112.97317694150512,86901.7562978594,66846976.0
402,33.0,944102,400,615683,3697 Apache Drive,23,3,2,0,2004,Y,2007,7,20,4,2015,2,24,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4295879155521036,3.570589940529425,0,1,0,0,0,0,25281.0,318000.0,1158.9134357183534,0.0,11002800.0,-5867100.0,1703.1714016325357,1432.1323963256095,1321.9414763295233,1652.5385868923179,441384.0,4000000.0,14577.52749331262,0.0,138400000.0,-73800000.0,21423.53964317655,18014.243978938484,16628.194670811612,20786.64889172727,5552000.0,53.12607695457134,0.0,504382.45126861666,-268955.38225161785,78.07555953811975,65.65078421855428,60.599491244477676,75.75448642824765,20233.60816071792,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4788640000.0,-2553480000.0,741254.4716539086,623292.8416712716,575335.5356100819,719218.0516537635,192099200.0,1361610000.0,-395264.30641660735,-332362.80141141504,-306790.19167647423,-383513.6720523681,-102434400.0,114.74201271068931,96.48221750616078,89.05869693114741,111.33089914517775,29735.87302472905,81.12824653318036,74.88608893232127,93.61394116002656,25003.770642766616,69.12421450260193,86.41111108136288,23079.93420308652,108.02119303698662,28851.868661717446,7706176.0
403,51.0,689901,400,455672,1910 Sky Ave,14,1,0,2,2004,N,1992,4,28,1,2015,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2438417269107465,11.324557666439873,0,0,0,1,0,0,118336.0,688000.0,2491.881554057297,0.0,0.0,0.0,3895.647837255316,3070.8133912508647,3309.233181672876,3786.1013111349494,2860360.0,4000000.0,14487.683453821493,0.0,0.0,0.0,22649.115332879745,17853.5662282027,19239.727800423698,22012.216925203196,16630000.0,52.47324296453326,0.0,0.0,0.0,82.03330336296413,64.66420400900962,69.68477152755695,79.72650773229894,60232.54395926285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.2456063405221,101.09187015144245,108.94070348125227,124.63930996782368,94163.69699644754,79.68745676620502,85.87443862436429,98.24914317591991,74226.20159375273,92.54178145859912,105.87726548119724,79989.16833026153,121.13442349055049,91515.79186653228,69139225.0
404,60.0,901083,1500,602942,8954 Apache Lane,10,1,1,3,2012,Y,1998,1,19,0,2015,2,14,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.1472759895269,11.344281935991242,0,0,0,0,1,0,190969.0,437000.0,3123.3596074232555,0.0,21325600.0,0.0,4957.451206028173,3909.6226963614245,4212.499566523376,4818.2888653103455,2724695.0,1000000.0,7147.2759895269,0.0,48800000.0,0.0,11344.281935991243,8946.505025998682,9639.587108749145,11025.832643730768,6235000.0,51.08355407046773,0.0,348787.0682889127,0.0,81.08071389953395,63.943140562502116,68.8967894913158,78.80466891907882,44563.26579470022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381440000.0,0.0,553600.9584763726,436589.4452687357,470411.8509069583,538060.6330140615,304268000.0,0.0,0.0,0.0,0.0,0.0,0.0,128.69273264325722,101.49167535669172,109.35419390819698,125.08015408953752,70731.59787090539,80.03995218021969,86.24061451697634,98.64266716295765,55781.45883710178,92.9216396271627,106.28447421573262,60102.82562305092,121.568985487559,68746.06653366133,38875225.0
405,30.0,396224,400,616706,3110 Lincoln Lane,6,3,2,3,1999,N,2009,9,8,1,2015,2,15,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.427964852569491,3.762430438229235,0,1,0,0,0,0,4225.0,32500.0,473.4531462510507,260000000.0,0.0,-4309500.0,733.6739354547008,629.0637291693663,584.0132347319405,710.4904131803746,129090.0,250000.0,3641.947278854236,2000000000.0,0.0,-33150000.0,5643.645657343853,4838.951762841279,4492.409497938004,5465.310870618266,993000.0,53.055119927815106,29135578.230833888,0.0,-482922.20917607174,82.21543977832388,70.49282882074682,65.44447418605695,79.61749621336268,14465.814591609027,16000000000000.0,0.0,-265200000000.0,45149165.25875082,38711614.10273023,35939275.983504035,43722486.96494613,7944000000.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4395690000.0,-748347.4141637948,-641645.0037527536,-595693.4994265793,-724700.2214439821,-131671800.0,127.4029452226245,109.23731640982226,101.41426941619237,123.3771118439957,22416.56055096978,93.66181665241888,86.95421143780804,105.78550268741544,19220.31640200556,80.72697238865436,98.20965785739727,17843.85052580975,119.47849164999276,21708.214778095753,3944196.0
406,41.0,682178,1500,473243,6035 Rock Ave,10,3,0,3,1999,N,1994,12,18,6,2015,2,28,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3466440014864367,3.6261477801574653,0,0,1,0,0,0,78400.0,560000.0,1971.1809612486068,0.0,8204000.0,-18116000.0,3045.964135332271,2568.6584326660263,2568.6584326660263,2919.411318340197,2065560.0,4000000.0,14079.86400891862,0.0,58600000.0,-129400000.0,21756.886680944794,18347.56023332876,18347.56023332876,20852.937988144262,14754000.0,49.56064262741047,0.0,206270.0077306578,-455483.6006885173,76.58350143128887,64.58278824517804,64.58278824517804,73.40163276487107,51933.57839689633,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,858490000.0,-1895710000.0,318738.3898758412,268791.7574182663,268791.7574182663,305495.54152631346,216146100.0,4186090000.0,-703835.2841285641,-593543.5735481854,-593543.5735481854,-674592.5439164669,-477291900.0,118.34052951186823,99.7964472170857,99.7964472170857,113.4237521932059,80250.27652266486,84.15824162890672,84.15824162890672,95.65013394483658,67674.97592063314,84.15824162890672,95.65013394483658,67674.97592063314,108.71125568434752,76916.0617692701,54420129.0
407,45.0,596298,1500,435552,2220 1st Lane,5,3,0,0,2008,N,1996,8,23,4,2015,1,18,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.398010454498647,3.3647164112016945,0,0,1,0,0,0,72361.0,134500.0,1935.194436780408,0.0,14741200.0,-17242900.0,2715.3261438397676,2070.403444930618,2256.798920972183,2629.666258352778,1808218.0,250000.0,3597.0156817479706,0.0,27400000.0,-32050000.0,5047.074616802542,3848.3335407632308,4194.7935334055455,4887.855498796986,3361000.0,51.75408725896327,0.0,394232.91871957754,-461137.4104000898,72.61762617436348,55.37006437888814,60.3549524854189,70.32677151716321,48358.278825419715,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3003040000.0,-3512680000.0,553159.3780015586,421777.3560676501,459749.3712612478,535708.9626681496,368365600.0,4108810000.0,-647034.9658740859,-493356.3599258462,-537772.5309825909,-626623.0749457735,-430880200.0,101.8918487502901,77.69130612230381,84.6857438607143,98.67748567430796,67852.87114829337,59.23868416385306,64.57185860472507,75.24039303369771,51736.99612202088,70.38517115160391,82.01417855429732,56394.80426310415,95.56452550847969,65712.32932582666,45185284.0
408,40.0,253005,750,434206,4972 Francis Lane,17,1,1,3,2001,N,1991,11,20,2,2015,1,6,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.083052220839127,10.674313109478335,0,0,1,0,0,0,75625.0,550000.0,1947.8393607307598,0.0,0.0,-12457500.0,2935.436105106542,2466.6590035432832,2466.6590035432832,2811.1438310108974,2323200.0,4000000.0,14166.104441678253,0.0,0.0,-90600000.0,21348.62621895667,17939.338207587516,17939.338207587516,20444.68240735198,16896000.0,50.169628763134085,0.0,0.0,-320862.2656040125,75.60671717602273,63.53263466581847,63.53263466581847,72.40537656487254,59837.625161648946,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2052090000.0,-483546.3838593686,-406326.0104018572,-406326.0104018572,-463072.0565265223,-382694400.0,113.94096035918105,95.7450565023085,95.7450565023085,109.11647071995917,90176.59714887298,80.4549638315523,80.4549638315523,91.69101806305042,75775.76458884966,80.4549638315523,91.69101806305042,75775.76458884966,104.49625968437189,86358.33848865476,71368704.0
409,45.0,985924,750,469895,6957 Weaver Drive,3,1,2,3,1995,N,1998,10,28,2,2015,1,19,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.880897824812254,8.068089626278244,0,0,1,0,0,0,70225.0,132500.0,1823.4379235752474,0.0,0.0,0.0,2138.0437509637345,1503.4306658004457,1686.6589505657564,2053.684652662726,1570655.0,250000.0,3440.448912406127,0.0,0.0,0.0,4034.044813139122,2836.6616335857466,3182.375378425955,3874.8767031372186,2963500.0,47.34675487550601,0.0,0.0,0.0,55.51570035984828,39.037557728537074,43.79519963829446,53.325261356065134,40783.08140766223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.09407021765861,45.772880598389314,51.3513795552035,62.52570506337727,47819.56721495115,32.186596893829424,36.10928855859532,43.966856314658294,33625.78700452544,40.51005219684697,49.3252488580009,37723.87773586128,60.05867785806225,45932.78843898859,35129329.0
410,43.0,631565,400,457722,1512 Rock Lane,9,1,0,3,2006,N,1997,7,14,0,2015,1,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.058680763453701,8.674367865788236,0,0,1,0,0,0,80089.0,566000.0,1997.6066560573975,0.0,0.0,-14263200.0,2454.8461060180707,2029.3614394190388,1833.418228745025,2340.123663290384,1810068.0,4000000.0,14117.361526907402,0.0,0.0,-100800000.0,17348.73573157647,14341.77695702501,12957.019284417138,16537.97641901331,12792000.0,49.82497412035132,0.0,0.0,-355757.5104780665,61.229593589360356,50.617012560148,45.72973138730694,58.368148007670094,45147.322163049874,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2540160000.0,-437188.1404357271,-361412.7793170302,-326516.88596731186,-416757.00575913547,-322358400.0,75.24465787101956,62.20292458715997,56.19697585857325,71.72824560712634,55481.25686958156,51.421641571263386,46.456670151245596,59.29599228050702,45865.00270856598,41.9710871841894,53.57071984659784,41436.547671566004,68.37616600896008,52888.44858800457,40908816.0
411,29.0,630998,750,473645,3693 Pine Ave,6,1,2,0,2005,N,2003,4,9,2,2015,2,12,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.019448699400594,8.82776136765472,0,1,0,0,0,0,7056.0,84000.0,589.6336907496499,0.0,0.0,-2511600.0,741.5319548829965,540.2318108824122,598.388513957187,714.7864594332881,363468.0,1000000.0,7019.448699400594,0.0,0.0,-29900000.0,8827.761367654719,6431.331081933478,7123.672785204607,8509.362612301049,4327000.0,49.272660043516694,0.0,0.0,-209881.51611207775,61.96601805080273,45.14439859849257,50.00425566705989,59.731034321644636,30373.15452230637,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,894010000.0,-263950.06489287614,-192296.79934981102,-212997.81627761776,-254429.94210780135,-129377300.0,77.92937076425713,56.77425606768939,62.88608340904253,75.11862253223664,38197.723437841974,41.36201948544365,45.814698201010025,54.7265282559344,27828.369591526163,50.74671395066476,60.61791486068656,30824.132141580336,72.40925206762692,36820.012023426636,18722929.0
412,44.0,926665,750,619108,9879 Apache Drive,22,3,2,2,2008,N,1992,2,4,1,2015,2,11,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.3351148925248837,3.7162695376274804,0,0,1,0,0,0,61009.0,494000.0,1730.3201353609386,0.0,15808000.0,0.0,2753.755727381963,2311.2089124865415,2311.2089124865415,2653.607623137194,2076776.0,4000000.0,14010.689355149301,0.0,128000000.0,0.0,22297.61722576488,18714.242206368755,18714.242206368755,21486.7014019206,16816000.0,49.07485405162348,0.0,448342.05936477764,0.0,78.10124707755443,65.54985851761413,65.54985851761413,75.26087465229013,58900.93804904766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096000000.0,0.0,713523.7512244761,598855.7506038002,598855.7506038002,687574.4448614592,538112000.0,0.0,0.0,0.0,0.0,0.0,0.0,124.29593348668169,104.32075234696603,104.32075234696603,119.77556082608278,93739.18281711556,87.55571533965842,87.55571533965842,100.52683356286629,78674.67423557425,87.55571533965842,100.52683356286629,78674.67423557425,115.41958428382415,90330.09269367419,70694464.0
413,29.0,302669,400,610479,2494 Andromedia Drive,10,3,1,2,1995,N,2006,6,29,3,2015,2,21,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4430684261939812,3.8190001359600387,0,1,0,0,0,0,3136.0,56000.0,410.43549560058887,0.0,0.0,0.0,641.5920228412865,502.4437643878044,541.2564535378303,625.4820241870785,176904.0,1000000.0,7329.205278581944,0.0,0.0,0.0,11457.000407880116,8972.21007835365,9665.293813175542,11169.321860483546,3159000.0,53.717250015593436,0.0,0.0,0.0,83.97070786615043,65.75916946681569,70.83892243457159,81.8622527380367,23152.959475040363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.26285834616516,102.79461452728385,110.73527515983334,127.96692511130428,36192.66428849329,80.5005536901108,86.71904656082276,100.2135021650062,28343.21163751918,93.4179044950094,107.95477747549793,30532.663155821534,124.75375082307562,35283.88775726752,9979281.0
414,39.0,620020,1500,474998,4615 Embaracadero Ave,4,1,1,2,1997,N,1997,6,21,5,2015,1,2,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.893098389638504,8.962007209588313,0,0,1,0,0,0,44100.0,210000.0,1447.5506618240859,0.0,0.0,0.0,1882.0215140135456,1398.720781466334,1398.720781466334,1835.168098036149,1344840.0,1000000.0,6893.098389638504,0.0,0.0,0.0,8962.007209588313,6660.575149839686,6660.575149839686,8738.895704934042,6404000.0,47.514805409236935,0.0,0.0,0.0,61.77599746434186,45.91199983942618,45.91199983942618,60.23806791089969,44143.40208724498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3175732247129,59.692122512868025,59.692122512868025,78.31804631145923,57392.694170203555,44.363261326661956,44.363261326661956,58.20607156932445,42654.32325957335,44.363261326661956,58.20607156932445,42654.32325957335,76.36829814171466,55963.88809439761,41011216.0
415,32.0,439828,1500,616341,1929 Britain Drive,23,1,1,3,1999,N,2006,9,7,3,2015,1,11,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1372784372603855,11.02306192678775,0,1,0,0,0,0,11664.0,216000.0,770.8260712241216,432000000.0,6901200.0,-4719600.0,1190.490688093077,931.5356238022481,1006.3858258144063,1156.0983461281146,329184.0,4000000.0,14274.556874520771,8000000000.0,127800000.0,-87400000.0,22046.1238535755,17250.65970004163,18636.774552118633,21409.228632002123,6096000.0,50.94074349098205,28549113.749041542,456072.0921409386,-311899.06770827883,78.67466220264814,61.56138075281192,66.5079245754597,76.4018129367832,21754.424676769653,16000000000000.0,255600000000.0,-174800000000.0,44092247.707151,34501319.40008326,37273549.104237266,42818457.264004245,12192000000.0,4083210000.0,-2792430000.0,704373.6571217373,551158.5774163301,595444.9469401904,684024.8547924678,194767200.0,1909690000.0,-481707.80620062473,-376926.9144459096,-407213.52396379213,-467791.6456092464,-133197600.0,121.50789424179769,95.07754507575035,102.71716000179288,117.9976265076584,33598.29275284906,74.3963150216601,80.37416392624858,92.3308293927641,26290.005382863445,86.83234142662418,99.7497418373467,28402.4444174288,114.58876765433487,32627.664435171235,9290304.0
